#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-305682.07,0.34,#N/A,EUR,-305682.07,0.34,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-305682.07,2.18,#N/A,EUR,-305682.07,2.18,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-305682.07,4.40,#N/A,EUR,-305682.07,4.40,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-305682.07,13.17,#N/A,EUR,-305682.07,13.17,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-305682.07,18.58,#N/A,EUR,-305682.07,18.58,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-305682.07,43.35,#N/A,EUR,-305682.07,43.35,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-305682.07,66.72,#N/A,EUR,-305682.07,66.72,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-305682.07,-3.77,#N/A,EUR,-305682.07,-3.77,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/0/2W,0.000100,,0.000000,EUR,-305682.07,11.15,#N/A,EUR,-305682.07,11.15,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/5/1Y,0.000100,,0.000000,EUR,-305682.07,-6.92,#N/A,EUR,-305682.07,-6.92,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/6/2Y,0.000100,,0.000000,EUR,-305682.07,31.51,#N/A,EUR,-305682.07,31.51,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/7/3Y,0.000100,,0.000000,EUR,-305682.07,-27.81,#N/A,EUR,-305682.07,-27.81,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/8/4Y,0.000100,,0.000000,EUR,-305682.07,31.75,#N/A,EUR,-305682.07,31.75,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/9/5Y,0.000100,,0.000000,EUR,-305682.07,14.86,#N/A,EUR,-305682.07,14.86,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/10/7Y,0.000100,,0.000000,EUR,-305682.07,2341.87,#N/A,EUR,-305682.07,2341.87,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/11/10Y,0.000100,,0.000000,EUR,-305682.07,6696.98,#N/A,EUR,-305682.07,6696.98,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EURIBOR-1M/11/10Y,0.000100,,0.000000,EUR,-305682.07,-9955.55,#N/A,EUR,-305682.07,-9955.55,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,10102.12,-0.01,#N/A,EUR,10102.12,-0.01,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,10102.12,-0.10,#N/A,EUR,10102.12,-0.10,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,10102.12,-0.21,#N/A,EUR,10102.12,-0.21,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,10102.12,-0.31,#N/A,EUR,10102.12,-0.31,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,10102.12,-0.41,#N/A,EUR,10102.12,-0.41,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,10102.12,-0.77,#N/A,EUR,10102.12,-0.77,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,10102.12,-1.79,#N/A,EUR,10102.12,-1.79,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,10102.12,-2.05,#N/A,EUR,10102.12,-2.05,#N/A
SWAP_EUR,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-331.49,0.00,#N/A,EUR,-331.49,0.00,#N/A
SWAP_EUR,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-331.49,0.00,#N/A,EUR,-331.49,0.00,#N/A
SWAP_EUR,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-331.49,0.00,#N/A,EUR,-331.49,0.00,#N/A
SWAP_EUR,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-331.49,0.01,#N/A,EUR,-331.49,0.01,#N/A
SWAP_EUR,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-331.49,0.01,#N/A,EUR,-331.49,0.01,#N/A
SWAP_EUR,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-331.49,0.01,#N/A,EUR,-331.49,0.01,#N/A
SWAP_EUR,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-331.49,0.03,#N/A,EUR,-331.49,0.03,#N/A
SWAP_EUR,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-331.49,0.03,#N/A,EUR,-331.49,0.03,#N/A
SWAP_EUR,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-331.49,0.00,#N/A,EUR,-331.49,0.00,#N/A
SWAP_EUR,true,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,-331.49,0.05,#N/A,EUR,-331.49,0.05,#N/A
SWAP_EUR,true,IndexCurve/EUR-EURIBOR-6M/13/20Y,0.000100,,0.000000,EUR,-331.49,-18824.13,#N/A,EUR,-331.49,-18824.13,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,164721.46,-0.18,#N/A,EUR,164721.46,-0.18,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,164721.46,-1.70,#N/A,EUR,164721.46,-1.70,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,164721.46,-3.40,#N/A,EUR,164721.46,-3.40,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,164721.46,-5.12,#N/A,EUR,164721.46,-5.12,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,164721.46,-6.75,#N/A,EUR,164721.46,-6.75,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,164721.46,-12.59,#N/A,EUR,164721.46,-12.59,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,164721.46,-29.25,#N/A,EUR,164721.46,-29.25,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,164721.46,6.46,#N/A,EUR,164721.46,6.46,#N/A
SWAP_EUR_12Y,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,164721.46,-57.67,#N/A,EUR,164721.46,-57.67,#N/A
SWAP_EUR_12Y,true,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,164721.46,0.00,#N/A,EUR,164721.46,0.00,#N/A
SWAP_EUR_12Y,true,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,164721.46,0.00,#N/A,EUR,164721.46,0.00,#N/A
SWAP_EUR_12Y,true,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,164721.46,-5887.80,#N/A,EUR,164721.46,-5887.80,#N/A
SWAP_EUR_12Y,true,IndexCurve/EUR-EURIBOR-6M/12/15Y,0.000100,,0.000000,EUR,164721.46,-5945.49,#N/A,EUR,164721.46,-5945.49,#N/A
SWAP_USD,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,8336.11,-0.01,#N/A,USD,9439.28,-0.01,#N/A
SWAP_USD,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,8336.11,-0.02,#N/A,USD,9439.28,-0.02,#N/A
SWAP_USD,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,8336.11,-0.07,#N/A,USD,9439.28,-0.08,#N/A
SWAP_USD,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,8336.11,-0.18,#N/A,USD,9439.28,-0.21,#N/A
SWAP_USD,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,8336.11,-0.27,#N/A,USD,9439.28,-0.31,#N/A
SWAP_USD,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,8336.11,-0.35,#N/A,USD,9439.28,-0.40,#N/A
SWAP_USD,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,8336.11,-0.63,#N/A,USD,9439.28,-0.72,#N/A
SWAP_USD,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,8336.11,-1.42,#N/A,USD,9439.28,-1.61,#N/A
SWAP_USD,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,8336.11,-1.38,#N/A,USD,9439.28,-1.57,#N/A
SWAP_USD,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,8336.11,-0.20,#N/A,USD,9439.28,-0.23,#N/A
SWAP_USD,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,8336.11,-0.04,#N/A,USD,9439.28,-0.04,#N/A
SWAP_USD,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,8336.11,0.07,#N/A,USD,9439.28,0.08,#N/A
SWAP_USD,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,8336.11,0.18,#N/A,USD,9439.28,0.21,#N/A
SWAP_USD,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,8336.11,0.27,#N/A,USD,9439.28,0.31,#N/A
SWAP_USD,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,8336.11,0.35,#N/A,USD,9439.28,0.40,#N/A
SWAP_USD,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,8336.11,0.63,#N/A,USD,9439.28,0.72,#N/A
SWAP_USD,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,8336.11,1.42,#N/A,USD,9439.28,1.61,#N/A
SWAP_USD,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,8336.11,1.39,#N/A,USD,9439.28,1.57,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,8336.11,0.07,#N/A,USD,9439.28,0.08,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,8336.11,0.18,#N/A,USD,9439.28,0.20,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,8336.11,0.27,#N/A,USD,9439.28,0.30,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,8336.11,0.35,#N/A,USD,9439.28,0.39,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,8336.11,0.62,#N/A,USD,9439.28,0.71,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,8336.11,1.40,#N/A,USD,9439.28,1.58,#N/A
SWAP_USD,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,8336.11,1.36,#N/A,USD,9439.28,1.55,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,8336.11,0.00,#N/A,USD,9439.28,0.00,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,8336.11,-0.06,#N/A,USD,9439.28,-0.07,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,8336.11,-0.15,#N/A,USD,9439.28,-0.17,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,8336.11,-0.23,#N/A,USD,9439.28,-0.27,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,8336.11,-0.31,#N/A,USD,9439.28,-0.36,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,8336.11,-0.59,#N/A,USD,9439.28,-0.67,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,8336.11,-1.42,#N/A,USD,9439.28,-1.61,#N/A
SWAP_USD,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,8336.11,-8013.15,#N/A,USD,9439.28,-9073.58,#N/A
SWAP_USD,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,8336.11,83.36,#N/A,USD,9439.28,94.39,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,590527.80,-0.66,#N/A,EUR,590527.80,-0.66,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,590527.80,-0.06,#N/A,EUR,590527.80,-0.06,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,590527.80,-0.11,#N/A,EUR,590527.80,-0.11,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,590527.80,-7.25,#N/A,EUR,590527.80,-7.25,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,590527.80,-24.23,#N/A,EUR,590527.80,-24.23,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,590527.80,-36.21,#N/A,EUR,590527.80,-36.21,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,590527.80,-48.21,#N/A,EUR,590527.80,-48.21,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,590527.80,-66.08,#N/A,EUR,590527.80,-66.08,#N/A
YearOnYear_Swap,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,590527.80,-23.64,#N/A,EUR,590527.80,-23.64,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/0/2W,0.000100,,0.000000,EUR,590527.80,0.00,#N/A,EUR,590527.80,0.00,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/2/3M,0.000100,,0.000000,EUR,590527.80,59.94,#N/A,EUR,590527.80,59.94,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,590527.80,384.95,#N/A,EUR,590527.80,384.95,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/4/9M,0.000100,,0.000000,EUR,590527.80,0.33,#N/A,EUR,590527.80,0.33,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,590527.80,-0.27,#N/A,EUR,590527.80,-0.27,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,590527.80,0.03,#N/A,EUR,590527.80,0.03,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,590527.80,-0.05,#N/A,EUR,590527.80,-0.05,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,590527.80,-0.01,#N/A,EUR,590527.80,-0.01,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,590527.80,-3928.62,#N/A,EUR,590527.80,-3928.62,#N/A
YearOnYear_Swap,true,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,590527.80,-1549.99,#N/A,EUR,590527.80,-1549.99,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/1/1Y,0.000100,,0.000000,EUR,590527.80,-501.69,#N/A,EUR,590527.80,-501.69,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/2/2Y,0.000100,,0.000000,EUR,590527.80,4.33,#N/A,EUR,590527.80,4.33,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/3/3Y,0.000100,,0.000000,EUR,590527.80,-6.19,#N/A,EUR,590527.80,-6.19,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/4/4Y,0.000100,,0.000000,EUR,590527.80,-658.89,#N/A,EUR,590527.80,-658.89,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/5/5Y,0.000100,,0.000000,EUR,590527.80,5034.54,#N/A,EUR,590527.80,5034.54,#N/A
YearOnYear_Swap,true,YoYInflationCurve/EUHICPXT/6/7Y,0.000100,,0.000000,EUR,590527.80,1168.05,#N/A,EUR,590527.80,1168.05,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-107.94,-0.01,#N/A,EUR,-107.94,-0.01,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-107.94,-0.01,#N/A,EUR,-107.94,-0.01,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-107.94,-0.03,#N/A,EUR,-107.94,-0.03,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-107.94,-0.05,#N/A,EUR,-107.94,-0.05,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-107.94,-0.03,#N/A,EUR,-107.94,-0.03,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-107.94,0.01,#N/A,EUR,-107.94,0.01,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-107.94,0.10,#N/A,EUR,-107.94,0.10,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-107.94,0.42,#N/A,EUR,-107.94,0.42,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-107.94,0.57,#N/A,EUR,-107.94,0.57,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,-107.94,0.05,#N/A,EUR,-107.94,0.05,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,EUR,-107.94,-0.09,#N/A,EUR,-107.94,-0.09,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,-107.94,0.04,#N/A,EUR,-107.94,0.04,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,-107.94,0.01,#N/A,EUR,-107.94,0.01,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,-107.94,0.01,#N/A,EUR,-107.94,0.01,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,-107.94,0.02,#N/A,EUR,-107.94,0.02,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,-107.94,0.04,#N/A,EUR,-107.94,0.04,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,-107.94,0.75,#N/A,EUR,-107.94,0.75,#N/A
INDEX_CDS_TRANCHE,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,-107.94,0.05,#N/A,EUR,-107.94,0.05,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-107.94,0.01,#N/A,EUR,-107.94,0.01,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-107.94,0.01,#N/A,EUR,-107.94,0.01,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-107.94,0.02,#N/A,EUR,-107.94,0.02,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-107.94,0.04,#N/A,EUR,-107.94,0.04,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-107.94,0.74,#N/A,EUR,-107.94,0.74,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-107.94,0.05,#N/A,EUR,-107.94,0.05,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-107.94,0.00,#N/A,EUR,-107.94,0.00,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-107.94,-0.02,#N/A,EUR,-107.94,-0.02,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-107.94,-0.78,#N/A,EUR,-107.94,-0.78,#N/A
INDEX_CDS_TRANCHE,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-107.94,-0.06,#N/A,EUR,-107.94,-0.06,#N/A
INDEX_CDS_TRANCHE,true,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,-107.94,0.15,#N/A,EUR,-107.94,0.15,#N/A
INDEX_CDS_TRANCHE,true,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,-107.94,0.14,#N/A,EUR,-107.94,0.14,#N/A
INDEX_CDS_TRANCHE,true,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,-107.94,-0.37,#N/A,EUR,-107.94,-0.37,#N/A
INDEX_CDS_TRANCHE,true,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,-107.94,-0.74,#N/A,EUR,-107.94,-0.74,#N/A
INDEX_CDS_TRANCHE,true,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,-107.94,-1.23,#N/A,EUR,-107.94,-1.23,#N/A
