#RawFactor(z),ParFactor(c),dz/dc
IndexCurve/USD-LIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/5,-0.000000168145
IndexCurve/USD-LIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/5,0.000000136256
IndexCurve/USD-LIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/5,-0.000000739608
IndexCurve/USD-LIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/5,0.000007961372
IndexCurve/USD-LIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/5,-0.000116399669
IndexCurve/USD-LIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/5,0.001917118579
IndexCurve/USD-LIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/5,0.000435778463
IndexCurve/USD-LIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/5,0.000536276559
IndexCurve/USD-LIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/5,0.000607306188
IndexCurve/USD-LIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/5,0.000659244278
IndexCurve/USD-LIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/5,0.000700572521
IndexCurve/USD-LIBOR-3M/11,IndexCurve/EUR-EURIBOR-3M/5,0.000707472918
IndexCurve/USD-LIBOR-3M/12,IndexCurve/EUR-EURIBOR-3M/5,0.000641503448
IndexCurve/USD-LIBOR-3M/13,IndexCurve/EUR-EURIBOR-3M/5,0.000561802729
IndexCurve/USD-LIBOR-3M/14,IndexCurve/EUR-EURIBOR-3M/5,0.000485349063
IndexCurve/USD-LIBOR-3M/15,IndexCurve/EUR-EURIBOR-3M/5,0.000429119217
IndexCurve/USD-LIBOR-6M/0,IndexCurve/EUR-EURIBOR-3M/5,0.000000034286
IndexCurve/USD-LIBOR-6M/1,IndexCurve/EUR-EURIBOR-3M/5,-0.000000027783
IndexCurve/USD-LIBOR-6M/2,IndexCurve/EUR-EURIBOR-3M/5,0.000000150810
IndexCurve/USD-LIBOR-6M/3,IndexCurve/EUR-EURIBOR-3M/5,-0.000001623365
IndexCurve/USD-LIBOR-6M/4,IndexCurve/EUR-EURIBOR-3M/5,0.000023734504
IndexCurve/USD-LIBOR-6M/5,IndexCurve/EUR-EURIBOR-3M/5,-0.000390910544
IndexCurve/USD-LIBOR-6M/6,IndexCurve/EUR-EURIBOR-3M/5,-0.000336204871
IndexCurve/USD-LIBOR-6M/7,IndexCurve/EUR-EURIBOR-3M/5,0.000057240302
IndexCurve/USD-LIBOR-6M/8,IndexCurve/EUR-EURIBOR-3M/5,0.000260065978
IndexCurve/USD-LIBOR-6M/9,IndexCurve/EUR-EURIBOR-3M/5,0.000392444900
IndexCurve/USD-LIBOR-6M/10,IndexCurve/EUR-EURIBOR-3M/5,0.000525053930
IndexCurve/USD-LIBOR-6M/11,IndexCurve/EUR-EURIBOR-3M/5,0.000572336485
IndexCurve/USD-LIBOR-6M/12,IndexCurve/EUR-EURIBOR-3M/5,0.000554273180
IndexCurve/USD-LIBOR-6M/13,IndexCurve/EUR-EURIBOR-3M/5,0.000493660764
IndexCurve/USD-LIBOR-6M/14,IndexCurve/EUR-EURIBOR-3M/5,0.000432199398
IndexCurve/USD-LIBOR-6M/15,IndexCurve/EUR-EURIBOR-3M/5,0.000386158125
SurvivalProbability/CPTY_1/1,IndexCurve/EUR-EURIBOR-3M/5,0.001661547280
SurvivalProbability/CPTY_1/2,IndexCurve/EUR-EURIBOR-3M/5,-0.000106981653
SurvivalProbability/CPTY_1/3,IndexCurve/EUR-EURIBOR-3M/5,0.000015749315
SurvivalProbability/CPTY_1/4,IndexCurve/EUR-EURIBOR-3M/5,0.000002032005
SurvivalProbability/CPTY_1/5,IndexCurve/EUR-EURIBOR-3M/5,0.000002743295
SurvivalProbability/CPTY_1/6,IndexCurve/EUR-EURIBOR-3M/5,0.000001846341
SurvivalProbability/CPTY_1/7,IndexCurve/EUR-EURIBOR-3M/5,0.000001226564
SurvivalProbability/CPTY_1/8,IndexCurve/EUR-EURIBOR-3M/5,0.000000997711
SurvivalProbability/CPTY_1/9,IndexCurve/EUR-EURIBOR-3M/5,0.000000741118
SurvivalProbability/CPTY_1/10,IndexCurve/EUR-EURIBOR-3M/5,0.000000532852
SurvivalProbability/CPTY_2/1,IndexCurve/EUR-EURIBOR-3M/5,0.001661547280
SurvivalProbability/CPTY_2/2,IndexCurve/EUR-EURIBOR-3M/5,-0.000106981653
SurvivalProbability/CPTY_2/3,IndexCurve/EUR-EURIBOR-3M/5,0.000015749315
SurvivalProbability/CPTY_2/4,IndexCurve/EUR-EURIBOR-3M/5,0.000002032005
SurvivalProbability/CPTY_2/5,IndexCurve/EUR-EURIBOR-3M/5,0.000002743295
SurvivalProbability/CPTY_2/6,IndexCurve/EUR-EURIBOR-3M/5,0.000001846341
SurvivalProbability/CPTY_2/7,IndexCurve/EUR-EURIBOR-3M/5,0.000001226564
SurvivalProbability/CPTY_2/8,IndexCurve/EUR-EURIBOR-3M/5,0.000000997711
SurvivalProbability/CPTY_2/9,IndexCurve/EUR-EURIBOR-3M/5,0.000000741118
SurvivalProbability/CPTY_2/10,IndexCurve/EUR-EURIBOR-3M/5,0.000000532852
SurvivalProbability/CPTY_3/1,IndexCurve/EUR-EURIBOR-3M/5,0.001661547280
SurvivalProbability/CPTY_3/2,IndexCurve/EUR-EURIBOR-3M/5,-0.000106981653
SurvivalProbability/CPTY_3/3,IndexCurve/EUR-EURIBOR-3M/5,0.000015749315
SurvivalProbability/CPTY_3/4,IndexCurve/EUR-EURIBOR-3M/5,0.000002032005
SurvivalProbability/CPTY_3/5,IndexCurve/EUR-EURIBOR-3M/5,0.000002743295
SurvivalProbability/CPTY_3/6,IndexCurve/EUR-EURIBOR-3M/5,0.000001846341
SurvivalProbability/CPTY_3/7,IndexCurve/EUR-EURIBOR-3M/5,0.000001226564
SurvivalProbability/CPTY_3/8,IndexCurve/EUR-EURIBOR-3M/5,0.000000997711
SurvivalProbability/CPTY_3/9,IndexCurve/EUR-EURIBOR-3M/5,0.000000741118
SurvivalProbability/CPTY_3/10,IndexCurve/EUR-EURIBOR-3M/5,0.000000532852
DiscountCurve/USD/4,IndexCurve/EUR-EURIBOR-3M/6,-0.000664373466
DiscountCurve/USD/5,IndexCurve/EUR-EURIBOR-3M/6,0.022382559276
DiscountCurve/USD/6,IndexCurve/EUR-EURIBOR-3M/6,-1.011285725329
DiscountCurve/USD/7,IndexCurve/EUR-EURIBOR-3M/6,-0.002792253029
DiscountCurve/USD/8,IndexCurve/EUR-EURIBOR-3M/6,-0.001571400712
DiscountCurve/USD/9,IndexCurve/EUR-EURIBOR-3M/6,-0.000795603397
DiscountCurve/USD/10,IndexCurve/EUR-EURIBOR-3M/6,0.000032398838
DiscountCurve/USD/11,IndexCurve/EUR-EURIBOR-3M/6,0.000591010497
DiscountCurve/USD/12,IndexCurve/EUR-EURIBOR-3M/6,0.000836208023
DiscountCurve/USD/13,IndexCurve/EUR-EURIBOR-3M/6,0.000841571963
DiscountCurve/USD/14,IndexCurve/EUR-EURIBOR-3M/6,0.000767592007
DiscountCurve/USD/15,IndexCurve/EUR-EURIBOR-3M/6,0.000703604434
IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/6,0.000001959750
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000001588073
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/6,0.000008620195
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000092790507
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/6,0.001356648688
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,-0.022344190655
IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/6,1.009703692656
IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/6,0.002148141460
IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/6,0.001611339130
IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/6,0.001288400363
IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/6,0.000920505666
IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-3M/6,0.000644283426
IndexCurve/EUR-EURIBOR-3M/12,IndexCurve/EUR-EURIBOR-3M/6,0.000429534833
IndexCurve/EUR-EURIBOR-3M/13,IndexCurve/EUR-EURIBOR-3M/6,0.000322137891
IndexCurve/EUR-EURIBOR-3M/14,IndexCurve/EUR-EURIBOR-3M/6,0.000257660431
IndexCurve/EUR-EURIBOR-3M/15,IndexCurve/EUR-EURIBOR-3M/6,0.000214695343
IndexCurve/USD-FedFunds/4,IndexCurve/EUR-EURIBOR-3M/6,-0.000000544115
IndexCurve/USD-FedFunds/5,IndexCurve/EUR-EURIBOR-3M/6,0.000018331086
IndexCurve/USD-FedFunds/6,IndexCurve/EUR-EURIBOR-3M/6,-0.000828362009
IndexCurve/USD-FedFunds/7,IndexCurve/EUR-EURIBOR-3M/6,-0.000097949609
IndexCurve/USD-FedFunds/8,IndexCurve/EUR-EURIBOR-3M/6,0.000518055101
IndexCurve/USD-FedFunds/9,IndexCurve/EUR-EURIBOR-3M/6,0.000836567716
IndexCurve/USD-FedFunds/10,IndexCurve/EUR-EURIBOR-3M/6,0.001147487655
IndexCurve/USD-FedFunds/11,IndexCurve/EUR-EURIBOR-3M/6,0.001338069049
IndexCurve/USD-FedFunds/12,IndexCurve/EUR-EURIBOR-3M/6,0.001374435170
IndexCurve/USD-FedFunds/13,IndexCurve/EUR-EURIBOR-3M/6,0.001238795461
IndexCurve/USD-FedFunds/14,IndexCurve/EUR-EURIBOR-3M/6,0.001095465008
IndexCurve/USD-FedFunds/15,IndexCurve/EUR-EURIBOR-3M/6,0.000955487239
IndexCurve/USD-LIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/6,0.000000001235
IndexCurve/USD-LIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000000001001
IndexCurve/USD-LIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/6,0.000000005432
IndexCurve/USD-LIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000000058471
IndexCurve/USD-LIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/6,0.000000854885
IndexCurve/USD-LIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/6,-0.000014080068
IndexCurve/USD-LIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/6,0.000688177074
IndexCurve/USD-LIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/6,-0.000377380787
IndexCurve/USD-LIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/6,0.000253666525
IndexCurve/USD-LIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/6,0.000657311965
IndexCurve/USD-LIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/6,0.001070476139
IndexCurve/USD-LIBOR-3M/11,IndexCurve/EUR-EURIBOR-3M/6,0.001317527341
IndexCurve/USD-LIBOR-3M/12,IndexCurve/EUR-EURIBOR-3M/6,0.001322863418
IndexCurve/USD-LIBOR-3M/13,IndexCurve/EUR-EURIBOR-3M/6,0.001203362392
IndexCurve/USD-LIBOR-3M/14,IndexCurve/EUR-EURIBOR-3M/6,0.001056803278
IndexCurve/USD-LIBOR-3M/15,IndexCurve/EUR-EURIBOR-3M/6,0.000945266846
IndexCurve/USD-LIBOR-6M/0,IndexCurve/EUR-EURIBOR-3M/6,0.000000001685
IndexCurve/USD-LIBOR-6M/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000000001365
IndexCurve/USD-LIBOR-6M/2,IndexCurve/EUR-EURIBOR-3M/6,0.000000007410
IndexCurve/USD-LIBOR-6M/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000000079763
IndexCurve/USD-LIBOR-6M/4,IndexCurve/EUR-EURIBOR-3M/6,0.000001166187
IndexCurve/USD-LIBOR-6M/5,IndexCurve/EUR-EURIBOR-3M/6,-0.000019207253
IndexCurve/USD-LIBOR-6M/6,IndexCurve/EUR-EURIBOR-3M/6,0.000868388972
IndexCurve/USD-LIBOR-6M/7,IndexCurve/EUR-EURIBOR-3M/6,0.000773133539
IndexCurve/USD-LIBOR-6M/8,IndexCurve/EUR-EURIBOR-3M/6,0.001148191939
IndexCurve/USD-LIBOR-6M/9,IndexCurve/EUR-EURIBOR-3M/6,0.001400914275
IndexCurve/USD-LIBOR-6M/10,IndexCurve/EUR-EURIBOR-3M/6,0.001641234867
IndexCurve/USD-LIBOR-6M/11,IndexCurve/EUR-EURIBOR-3M/6,0.001684838765
IndexCurve/USD-LIBOR-6M/12,IndexCurve/EUR-EURIBOR-3M/6,0.001575221376
IndexCurve/USD-LIBOR-6M/13,IndexCurve/EUR-EURIBOR-3M/6,0.001385514954
IndexCurve/USD-LIBOR-6M/14,IndexCurve/EUR-EURIBOR-3M/6,0.001206034197
IndexCurve/USD-LIBOR-6M/15,IndexCurve/EUR-EURIBOR-3M/6,0.001073059439
SurvivalProbability/CPTY_1/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000036891748
SurvivalProbability/CPTY_1/2,IndexCurve/EUR-EURIBOR-3M/6,0.001467551126
SurvivalProbability/CPTY_1/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000131195011
SurvivalProbability/CPTY_1/4,IndexCurve/EUR-EURIBOR-3M/6,0.000016538137
SurvivalProbability/CPTY_1/5,IndexCurve/EUR-EURIBOR-3M/6,-0.000000592950
SurvivalProbability/CPTY_1/6,IndexCurve/EUR-EURIBOR-3M/6,0.000001129007
SurvivalProbability/CPTY_1/7,IndexCurve/EUR-EURIBOR-3M/6,0.000000630807
SurvivalProbability/CPTY_1/8,IndexCurve/EUR-EURIBOR-3M/6,0.000000504084
SurvivalProbability/CPTY_1/9,IndexCurve/EUR-EURIBOR-3M/6,0.000000288566
SurvivalProbability/CPTY_1/10,IndexCurve/EUR-EURIBOR-3M/6,0.000000178081
SurvivalProbability/CPTY_2/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000036891748
SurvivalProbability/CPTY_2/2,IndexCurve/EUR-EURIBOR-3M/6,0.001467551126
SurvivalProbability/CPTY_2/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000131195011
SurvivalProbability/CPTY_2/4,IndexCurve/EUR-EURIBOR-3M/6,0.000016538137
SurvivalProbability/CPTY_2/5,IndexCurve/EUR-EURIBOR-3M/6,-0.000000592950
SurvivalProbability/CPTY_2/6,IndexCurve/EUR-EURIBOR-3M/6,0.000001129007
SurvivalProbability/CPTY_2/7,IndexCurve/EUR-EURIBOR-3M/6,0.000000630807
SurvivalProbability/CPTY_2/8,IndexCurve/EUR-EURIBOR-3M/6,0.000000504084
SurvivalProbability/CPTY_2/9,IndexCurve/EUR-EURIBOR-3M/6,0.000000288566
SurvivalProbability/CPTY_2/10,IndexCurve/EUR-EURIBOR-3M/6,0.000000178081
SurvivalProbability/CPTY_3/1,IndexCurve/EUR-EURIBOR-3M/6,-0.000036891748
SurvivalProbability/CPTY_3/2,IndexCurve/EUR-EURIBOR-3M/6,0.001467551126
SurvivalProbability/CPTY_3/3,IndexCurve/EUR-EURIBOR-3M/6,-0.000131195011
SurvivalProbability/CPTY_3/4,IndexCurve/EUR-EURIBOR-3M/6,0.000016538137
SurvivalProbability/CPTY_3/5,IndexCurve/EUR-EURIBOR-3M/6,-0.000000592950
SurvivalProbability/CPTY_3/6,IndexCurve/EUR-EURIBOR-3M/6,0.000001129007
SurvivalProbability/CPTY_3/7,IndexCurve/EUR-EURIBOR-3M/6,0.000000630807
SurvivalProbability/CPTY_3/8,IndexCurve/EUR-EURIBOR-3M/6,0.000000504084
SurvivalProbability/CPTY_3/9,IndexCurve/EUR-EURIBOR-3M/6,0.000000288566
SurvivalProbability/CPTY_3/10,IndexCurve/EUR-EURIBOR-3M/6,0.000000178081
DiscountCurve/USD/4,IndexCurve/EUR-EURIBOR-3M/7,0.000011140569
DiscountCurve/USD/5,IndexCurve/EUR-EURIBOR-3M/7,-0.000375322699
DiscountCurve/USD/6,IndexCurve/EUR-EURIBOR-3M/7,0.016957778757
DiscountCurve/USD/7,IndexCurve/EUR-EURIBOR-3M/7,-1.017802392493
DiscountCurve/USD/8,IndexCurve/EUR-EURIBOR-3M/7,-0.002672581112
DiscountCurve/USD/9,IndexCurve/EUR-EURIBOR-3M/7,-0.001475260343
DiscountCurve/USD/10,IndexCurve/EUR-EURIBOR-3M/7,-0.000171235942
DiscountCurve/USD/11,IndexCurve/EUR-EURIBOR-3M/7,0.000715165553
DiscountCurve/USD/12,IndexCurve/EUR-EURIBOR-3M/7,0.001132121032
DiscountCurve/USD/13,IndexCurve/EUR-EURIBOR-3M/7,0.001160372477
DiscountCurve/USD/14,IndexCurve/EUR-EURIBOR-3M/7,0.001066895689
DiscountCurve/USD/15,IndexCurve/EUR-EURIBOR-3M/7,0.000982502177
IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/7,-0.000000032801
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/7,0.000000026580
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/7,-0.000000144280
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/7,0.000001553075
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/7,-0.000022706811
IndexCurve/EUR-EURIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/7,0.000373984307
IndexCurve/EUR-EURIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,-0.016899843964
IndexCurve/EUR-EURIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/7,1.015802457517
IndexCurve/EUR-EURIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/7,0.001316849397
IndexCurve/EUR-EURIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/7,0.001052931198
IndexCurve/EUR-EURIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/7,0.000752273254
IndexCurve/EUR-EURIBOR-3M/11,IndexCurve/EUR-EURIBOR-3M/7,0.000526533630
IndexCurve/EUR-EURIBOR-3M/12,IndexCurve/EUR-EURIBOR-3M/7,0.000351032676
IndexCurve/EUR-EURIBOR-3M/13,IndexCurve/EUR-EURIBOR-3M/7,0.000263263691
IndexCurve/EUR-EURIBOR-3M/14,IndexCurve/EUR-EURIBOR-3M/7,0.000210570187
IndexCurve/EUR-EURIBOR-3M/15,IndexCurve/EUR-EURIBOR-3M/7,0.000175457436
IndexCurve/USD-FedFunds/4,IndexCurve/EUR-EURIBOR-3M/7,0.000000015654
IndexCurve/USD-FedFunds/5,IndexCurve/EUR-EURIBOR-3M/7,-0.000000527368
IndexCurve/USD-FedFunds/6,IndexCurve/EUR-EURIBOR-3M/7,0.000023831183
IndexCurve/USD-FedFunds/7,IndexCurve/EUR-EURIBOR-3M/7,-0.001432205532
IndexCurve/USD-FedFunds/8,IndexCurve/EUR-EURIBOR-3M/7,-0.000202163355
IndexCurve/USD-FedFunds/9,IndexCurve/EUR-EURIBOR-3M/7,0.000461046382
IndexCurve/USD-FedFunds/10,IndexCurve/EUR-EURIBOR-3M/7,0.001139773639
IndexCurve/USD-FedFunds/11,IndexCurve/EUR-EURIBOR-3M/7,0.001586113335
IndexCurve/USD-FedFunds/12,IndexCurve/EUR-EURIBOR-3M/7,0.001768369759
IndexCurve/USD-FedFunds/13,IndexCurve/EUR-EURIBOR-3M/7,0.001632787063
IndexCurve/USD-FedFunds/14,IndexCurve/EUR-EURIBOR-3M/7,0.001460156726
IndexCurve/USD-FedFunds/15,IndexCurve/EUR-EURIBOR-3M/7,0.001279614891
IndexCurve/USD-LIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/7,0.000000000049
IndexCurve/USD-LIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/7,-0.000000000039
IndexCurve/USD-LIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/7,0.000000000214
IndexCurve/USD-LIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/7,-0.000000002305
IndexCurve/USD-LIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/7,0.000000033699
IndexCurve/USD-LIBOR-3M/5,IndexCurve/EUR-EURIBOR-3M/7,-0.000000555030
IndexCurve/USD-LIBOR-3M/6,IndexCurve/EUR-EURIBOR-3M/7,0.000024210483
IndexCurve/USD-LIBOR-3M/7,IndexCurve/EUR-EURIBOR-3M/7,-0.000011040806
IndexCurve/USD-LIBOR-3M/8,IndexCurve/EUR-EURIBOR-3M/7,-0.001357102767
IndexCurve/USD-LIBOR-3M/9,IndexCurve/EUR-EURIBOR-3M/7,-0.000417265228
IndexCurve/USD-LIBOR-3M/10,IndexCurve/EUR-EURIBOR-3M/7,0.000584735901
IndexCurve/USD-LIBOR-3M/11,IndexCurve/EUR-EURIBOR-3M/7,0.001244242706
IndexCurve/USD-LIBOR-3M/12,IndexCurve/EUR-EURIBOR-3M/7,0.001482674460
IndexCurve/USD-LIBOR-3M/13,IndexCurve/EUR-EURIBOR-3M/7,0.001422407366
IndexCurve/USD-LIBOR-3M/14,IndexCurve/EUR-EURIBOR-3M/7,0.001276252133
IndexCurve/USD-LIBOR-3M/15,IndexCurve/EUR-EURIBOR-3M/7,0.001158471110
IndexCurve/USD-LIBOR-6M/0,IndexCurve/EUR-EURIBOR-3M/7,0.000000000045
IndexCurve/USD-LIBOR-6M/1,IndexCurve/EUR-EURIBOR-3M/7,-0.000000000037
IndexCurve/USD-LIBOR-6M/2,IndexCurve/EUR-EURIBOR-3M/7,0.000000000199
IndexCurve/USD-LIBOR-6M/3,IndexCurve/EUR-EURIBOR-3M/7,-0.000000002146
IndexCurve/USD-LIBOR-6M/4,IndexCurve/EUR-EURIBOR-3M/7,0.000000031372
IndexCurve/USD-LIBOR-6M/5,IndexCurve/EUR-EURIBOR-3M/7,-0.000000516698
IndexCurve/USD-LIBOR-6M/6,IndexCurve/EUR-EURIBOR-3M/7,0.000023341800
IndexCurve/USD-LIBOR-6M/7,IndexCurve/EUR-EURIBOR-3M/7,-0.001750502379
IndexCurve/USD-LIBOR-6M/8,IndexCurve/EUR-EURIBOR-3M/7,-0.001311409239
IndexCurve/USD-LIBOR-6M/9,IndexCurve/EUR-EURIBOR-3M/7,-0.000338824621
IndexCurve/USD-LIBOR-6M/10,IndexCurve/EUR-EURIBOR-3M/7,0.000698932738
IndexCurve/USD-LIBOR-6M/11,IndexCurve/EUR-EURIBOR-3M/7,0.001276984454
IndexCurve/USD-LIBOR-6M/12,IndexCurve/EUR-EURIBOR-3M/7,0.001515559111
IndexCurve/USD-LIBOR-6M/13,IndexCurve/EUR-EURIBOR-3M/7,0.001436665683
IndexCurve/USD-LIBOR-6M/14,IndexCurve/EUR-EURIBOR-3M/7,0.001292907336
IndexCurve/USD-LIBOR-6M/15,IndexCurve/EUR-EURIBOR-3M/7,0.001177465472
SurvivalProbability/CPTY_1/1,IndexCurve/EUR-EURIBOR-3M/7,0.000000618621
SurvivalProbability/CPTY_1/2,IndexCurve/EUR-EURIBOR-3M/7,-0.000024608681
SurvivalProbability/CPTY_1/3,IndexCurve/EUR-EURIBOR-3M/7,0.001477127060
SurvivalProbability/CPTY_1/4,IndexCurve/EUR-EURIBOR-3M/7,-0.000149988223
SurvivalProbability/CPTY_1/5,IndexCurve/EUR-EURIBOR-3M/7,0.000018529643
SurvivalProbability/CPTY_1/6,IndexCurve/EUR-EURIBOR-3M/7,-0.000000593347
SurvivalProbability/CPTY_1/7,IndexCurve/EUR-EURIBOR-3M/7,0.000000138978
SurvivalProbability/CPTY_1/8,IndexCurve/EUR-EURIBOR-3M/7,0.000000044389
SurvivalProbability/CPTY_1/9,IndexCurve/EUR-EURIBOR-3M/7,-0.000000139220
SurvivalProbability/CPTY_1/10,IndexCurve/EUR-EURIBOR-3M/7,-0.000000159463
SurvivalProbability/CPTY_2/1,IndexCurve/EUR-EURIBOR-3M/7,0.000000618621
SurvivalProbability/CPTY_2/2,IndexCurve/EUR-EURIBOR-3M/7,-0.000024608681
SurvivalProbability/CPTY_2/3,IndexCurve/EUR-EURIBOR-3M/7,0.001477127060
SurvivalProbability/CPTY_2/4,IndexCurve/EUR-EURIBOR-3M/7,-0.000149988223
SurvivalProbability/CPTY_2/5,IndexCurve/EUR-EURIBOR-3M/7,0.000018529643
SurvivalProbability/CPTY_2/6,IndexCurve/EUR-EURIBOR-3M/7,-0.000000593347
SurvivalProbability/CPTY_2/7,IndexCurve/EUR-EURIBOR-3M/7,0.000000138978
SurvivalProbability/CPTY_2/8,IndexCurve/EUR-EURIBOR-3M/7,0.000000044389
SurvivalProbability/CPTY_2/9,IndexCurve/EUR-EURIBOR-3M/7,-0.000000139220
SurvivalProbability/CPTY_2/10,IndexCurve/EUR-EURIBOR-3M/7,-0.000000159463
SurvivalProbability/CPTY_3/1,IndexCurve/EUR-EURIBOR-3M/7,0.000000618621
SurvivalProbability/CPTY_3/2,IndexCurve/EUR-EURIBOR-3M/7,-0.000024608681
SurvivalProbability/CPTY_3/3,IndexCurve/EUR-EURIBOR-3M/7,0.001477127060
SurvivalProbability/CPTY_3/4,IndexCurve/EUR-EURIBOR-3M/7,-0.000149988223
SurvivalProbability/CPTY_3/5,IndexCurve/EUR-EURIBOR-3M/7,0.000018529643
SurvivalProbability/CPTY_3/6,IndexCurve/EUR-EURIBOR-3M/7,-0.000000593347
SurvivalProbability/CPTY_3/7,IndexCurve/EUR-EURIBOR-3M/7,0.000000138978
SurvivalProbability/CPTY_3/8,IndexCurve/EUR-EURIBOR-3M/7,0.000000044389
SurvivalProbability/CPTY_3/9,IndexCurve/EUR-EURIBOR-3M/7,-0.000000139220
SurvivalProbability/CPTY_3/10,IndexCurve/EUR-EURIBOR-3M/7,-0.000000159463
DiscountCurve/USD/4,IndexCurve/EUR-EURIBOR-3M/8,-0.000000247977
DiscountCurve/USD/5,IndexCurve/EUR-EURIBOR-3M/8,0.000008354291
DiscountCurve/USD/6,IndexCurve/EUR-EURIBOR-3M/8,-0.000377462432
DiscountCurve/USD/7,IndexCurve/EUR-EURIBOR-3M/8,0.022655685538
DiscountCurve/USD/8,IndexCurve/EUR-EURIBOR-3M/8,-1.013865826583
DiscountCurve/USD/9,IndexCurve/EUR-EURIBOR-3M/8,-0.002763481831
DiscountCurve/USD/10,IndexCurve/EUR-EURIBOR-3M/8,-0.000842256253
DiscountCurve/USD/11,IndexCurve/EUR-EURIBOR-3M/8,0.000481379050
DiscountCurve/USD/12,IndexCurve/EUR-EURIBOR-3M/8,0.001160754031
DiscountCurve/USD/13,IndexCurve/EUR-EURIBOR-3M/8,0.001268661022
DiscountCurve/USD/14,IndexCurve/EUR-EURIBOR-3M/8,0.001192657141
DiscountCurve/USD/15,IndexCurve/EUR-EURIBOR-3M/8,0.001114862641
IndexCurve/EUR-EURIBOR-3M/0,IndexCurve/EUR-EURIBOR-3M/8,0.000000000728
IndexCurve/EUR-EURIBOR-3M/1,IndexCurve/EUR-EURIBOR-3M/8,-0.000000000590
IndexCurve/EUR-EURIBOR-3M/2,IndexCurve/EUR-EURIBOR-3M/8,0.000000003202
IndexCurve/EUR-EURIBOR-3M/3,IndexCurve/EUR-EURIBOR-3M/8,-0.000000034470
IndexCurve/EUR-EURIBOR-3M/4,IndexCurve/EUR-EURIBOR-3M/8,0.000000503966
